,articlecode,category,heading,href,price,quality,swatches
0,0687635002,men_shorts_basics,Sweatshort,/nl_nl/productpage.0687635002.html,9.99,,['Lichtgrijs gemêleerd']
1,0471714014,men_shorts,Knielange katoenen short,/nl_nl/productpage.0471714014.html,9.99,,['Donkerblauw']
2,0793704001,men_tshirtstanks_shortsleeve,Lang T-shirt,/nl_nl/productpage.0793704001.html,12.99,,['Zwart']
3,0779341003,men_trousers_chinos,Katoenen chino,/nl_nl/productpage.0779341003.html,14.99,,['Donkerblauw']
4,0576661016,men_shorts_cargo,Utilityshort van twill,/nl_nl/productpage.0576661016.html,29.99,,['Kakigroen/dessin']
5,0471714036,men_shorts,Knielange katoenen short,/nl_nl/productpage.0471714036.html,9.99,,['Kakigroen']
6,0647207004,men_socks,5 paar sokken,/nl_nl/productpage.0647207004.html,9.99,,['Grijs gemêleerd']
7,0695407001,men_shirts_shortsleeved,Casual overhemd,/nl_nl/productpage.0695407001.html,14.99,,['Geel/dessin']
8,0717196002,men_shorts,Katoenen short,/nl_nl/productpage.0717196002.html,9.99,,['Donker kakigroen']
9,0684021024,men_tshirtstanks_shortsleeve,T-shirt met motief,/nl_nl/productpage.0684021024.html,6.99,,['Lichtgeel/Beach more']
10,0699925001,men_shorts_cargo,Utilityshort - Slim Fit,/nl_nl/productpage.0699925001.html,19.99,,['Zwart']
11,0684021026,men_tshirtstanks_shortsleeve,T-shirt met motief,/nl_nl/productpage.0684021026.html,6.99,,['Abrikoos/NYC']
12,0711529002,men_shorts_cargo,Katoenen utilityshort,/nl_nl/productpage.0711529002.html,24.99,,['Kakigroen']
13,0752742007,men_tshirtstanks_tanks,Katoenen tanktop,/nl_nl/productpage.0752742007.html,6.99,,['Wit/Cold as ice']
14,0777397001,men_shorts_cargo,Utilityshort,/nl_nl/productpage.0777397001.html,19.99,,['Zwart']
15,0695407002,men_shirts_shortsleeved,Casual overhemd,/nl_nl/productpage.0695407002.html,14.99,,['Beige/luipaarddessin']
16,0630325024,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0630325024.html,9.99,,['Lichtoranje/doodshoofd']
17,0630325027,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0630325027.html,9.99,,['Wit/Venice Beach']
18,0762917001,men_tshirtstanks_tanks,Tanktop van mesh,/nl_nl/productpage.0762917001.html,9.99,,['Donkerblauw/New York']
19,0730013004,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013004.html,24.99,,['Denimblauw']
20,0694061001,men_jacketscoats_bomberjackets,Pilotenjack van nylonmix,/nl_nl/productpage.0694061001.html,39.99,,['Donkerblauw']
21,0730013005,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013005.html,24.99,,['Licht denimblauw']
22,0488561003,men_shorts,Knielange katoenen short,/nl_nl/productpage.0488561003.html,19.99,,['Lichtgrijs']
23,0721390009,men_trousers_trousers_slim_all,Twill broek - Slim fit,/nl_nl/productpage.0721390009.html,19.99,,['Wit']
24,0793779001,men_trousers_casual,Linnen broek – Relaxed Fit,/nl_nl/productpage.0793779001.html,29.99,PREMIUM QUALITY,['Lichtbeige']
25,0706274001,men_shirts_longsleeved,Overhemd - Regular fit,/nl_nl/productpage.0706274001.html,24.99,,['Lichtblauw/wit gestreept']
26,0737311003,men_shirts_casual,Overhemd – Regular Fit,/nl_nl/productpage.0737311003.html,19.99,,['Wit']
27,0634744010,men_jacketscoats_bikerjackets,Bikerjack,/nl_nl/productpage.0634744010.html,49.99,,['Zwart']
28,0783217001,men_blazerssuits_trousers,Kostuumpantalon – Skinny Fit,/nl_nl/productpage.0783217001.html,19.99,,['Beige/geruit']
29,0674180004,men_tshirtstanks_shortsleeve,Set van 2 henleyshirts,/nl_nl/productpage.0674180004.html,17.99,,['Kakigroen/grijs gemêleerd']
30,0598755002,men_tshirtstanks_shortsleeve,Lang T-shirt,/nl_nl/productpage.0598755002.html,7.99,,['Wit']
31,0598755015,men_tshirtstanks_shortsleeve,Lang T-shirt,/nl_nl/productpage.0598755015.html,7.99,,['Donkergroen gemêleerd']
32,0474461002,men_shorts,Chinoshort,/nl_nl/productpage.0474461002.html,14.99,,['Donkerblauw']
33,0781758001,men_shirts_dressed,Easy Iron-overhemd – Slim Fit,/nl_nl/productpage.0781758001.html,14.99,,['Wit']
34,0628642006,men_trousers_dressed,Linnen pantalon - Slim fit,/nl_nl/productpage.0628642006.html,29.99,PREMIUM QUALITY,['Donkerblauw']
35,0488561021,men_shorts,Knielange katoenen short,/nl_nl/productpage.0488561021.html,19.99,,['Donkergrijs']
36,0685816002,men_tshirtstanks_shortsleeve,Katoenen T-shirt - Regular Fit,/nl_nl/productpage.0685816002.html,4.99,,['Zwart']
37,0501616007,men_shirt_dressed_slimfit,Easy Iron-overhemd - Slim fit,/nl_nl/productpage.0501616007.html,14.99,,['Wit']
38,0699924003,MEN_TSHIRTSTANKS_POLO,Poloshirt,/nl_nl/productpage.0699924003.html,9.99,,['Donkerblauw']
39,0699580002,men_trousers_joggers,Joggers van linnenmix,/nl_nl/productpage.0699580002.html,19.99,,['Kakigroen']
40,0685816001,men_tshirtstanks_shortsleeve,Katoenen T-shirt - Regular Fit,/nl_nl/productpage.0685816001.html,4.99,,['Wit']
41,0533406020,men_sport_bottoms,Sportjoggers,/nl_nl/productpage.0533406020.html,29.99,,['Donkerblauw']
42,0752860001,men_sport_bottoms,Sportshort,/nl_nl/productpage.0752860001.html,24.99,,['Zwart']
43,0602673015,men_jacketscoats_bomberjackets,Pilotenjack van nylonmix,/nl_nl/productpage.0602673015.html,29.99,,['Donker kakigroen']
44,0699924007,MEN_TSHIRTSTANKS_POLO,Poloshirt,/nl_nl/productpage.0699924007.html,9.99,,['Lichtblauw gemêleerd']
45,0699924005,MEN_TSHIRTSTANKS_POLO,Poloshirt,/nl_nl/productpage.0699924005.html,9.99,,['Zwart']
46,0397688006,men_shorts_denim,Denim short,/nl_nl/productpage.0397688006.html,11.99,,['Denimblauw']
47,0593414002,men_tshirtstanks_shortsleeve,T-shirt met motief,/nl_nl/productpage.0593414002.html,3.99,,['Donkergrijs gemêleerd']
48,0722475005,men_shirt_dressed_slimfit,Easy Iron-overhemd - Slim fit,/nl_nl/productpage.0722475005.html,14.99,,['Zwart']
49,0593414001,men_tshirtstanks_shortsleeve,T-shirt met motief,/nl_nl/productpage.0593414001.html,3.99,,['Grijs gemêleerd']
50,0656677010,men_shirts,Casual overhemd - Relaxed fit,/nl_nl/productpage.0656677010.html,9.99,,['Zwart/palmbomen']
51,0699924024,MEN_TSHIRTSTANKS_POLO,Poloshirt,/nl_nl/productpage.0699924024.html,9.99,,['Rood']
52,0684021022,men_tshirtstanks_shortsleeve,T-shirt met motief,/nl_nl/productpage.0684021022.html,6.99,,['Zwart/Love & order']
53,0633162013,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0633162013.html,12.99,,['Wit/rozen']
54,0589549007,men_shorts_denim,Straight Denim Short,/nl_nl/productpage.0589549007.html,24.99,,['Zwart washed out']
55,0750694002,men_shirts_shortsleeved,Casual overhemd van viscose,/nl_nl/productpage.0750694002.html,12.99,,['Kakigroen']
56,0750694001,men_shirts_shortsleeved,Casual overhemd van viscose,/nl_nl/productpage.0750694001.html,12.99,,['Zwart']
57,0695407006,men_shirts_shortsleeved,Casual overhemd,/nl_nl/productpage.0695407006.html,14.99,,['Bordeauxrood/wit gestreept']
58,0767085001,men_shirts_shortsleeved,Casual overhemd - Relaxed Fit,/nl_nl/productpage.0767085001.html,24.99,,['Lichtgrijs/dessin']
59,0474471020,men_shorts,Twill short,/nl_nl/productpage.0474471020.html,19.99,,['Bruin']
60,0736767001,men_shorts,Sweatshort,/nl_nl/productpage.0736767001.html,14.99,,['Lichtgrijs gemêleerd/NASA']
61,0742258001,men_hoodiessweatshirts_hoodies,Capuchonsweater,/nl_nl/productpage.0742258001.html,19.99,,['Geel']
62,0769010002,men_shirts_shortsleeved,Casual overhemd met dessin,/nl_nl/productpage.0769010002.html,14.99,,['Donkerblauw/dessin']
63,0782901002,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0782901002.html,14.99,,['Zwart/NASA']
64,0609813007,men_shirts_casual,Casual overhemd van cupromix,/nl_nl/productpage.0609813007.html,39.99,,['Zwart']
65,0760699001,men_shirts_shortsleeved,Casual overhemd - Relaxed Fit,/nl_nl/productpage.0760699001.html,24.99,,['Donkerblauw/bladdessin']
66,0695407005,men_shirts_shortsleeved,Casual overhemd,/nl_nl/productpage.0695407005.html,14.99,,['Donkerblauw/palmbomen']
67,0683385002,men_shirts_shortsleeved,Casual overhemd met dessin,/nl_nl/productpage.0683385002.html,24.99,,['Lichtgrijs/bladdessin']
68,0683378001,men_shirts_shortsleeved,Casual overhemd met dessin,/nl_nl/productpage.0683378001.html,24.99,,['Paars/dessin']
69,0609813011,men_shirts_casual,Casual overhemd van cupromix,/nl_nl/productpage.0609813011.html,39.99,,['Donkerblauw/dessin']
70,0474471002,men_shorts,Twill short,/nl_nl/productpage.0474471002.html,19.99,,['Donkerblauw']
71,0744306003,men_trousers_chinos_slim_all,Katoenen chino - Slim fit,/nl_nl/productpage.0744306003.html,24.99,,['Beige']
72,0570004005,MEN_TSHIRTSTANKS_POLO,Poloshirt - Slim fit,/nl_nl/productpage.0570004005.html,9.99,,['Turkoois gemêleerd']
73,0474471001,men_shorts,Twill short,/nl_nl/productpage.0474471001.html,19.99,,['Zwart']
74,0744306001,men_trousers_chinos_slim_all,Katoenen chino - Slim fit,/nl_nl/productpage.0744306001.html,24.99,,['Zwart']
75,0474471006,men_shorts,Twill short,/nl_nl/productpage.0474471006.html,19.99,,['Wit']
76,0782616001,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0782616001.html,12.99,,['Wit/bloemen']
77,0782616004,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0782616004.html,12.99,,['Zwart/palmbomen']
78,0649440022,men_tshirtstanks_shortsleeve,Top met motief,/nl_nl/productpage.0649440022.html,9.99,,['Zwart/reflecterend']
79,0474471003,men_shorts,Twill short,/nl_nl/productpage.0474471003.html,19.99,,['Beige']
80,0474461047,men_shorts,Chinoshort,/nl_nl/productpage.0474461047.html,14.99,,['Lichtbeige/palmbomen']
81,0567413026,men_tshirtstanks_shortsleeve,Katoenen T-shirt,/nl_nl/productpage.0567413026.html,12.99,,['Zwart/palmbomen']
82,0452818001,men_socks,5 paar sokken,/nl_nl/productpage.0452818001.html,7.99,,['Zwart']
83,0640108009,men_shirts_casual,Overhemd - Slim fit,/nl_nl/productpage.0640108009.html,19.99,,['Beige']
84,0591466002,men_tshirtstanks_shortsleeve,Tricot T-shirt,/nl_nl/productpage.0591466002.html,9.99,,['Wit']
85,0501619018,men_shirt_dressed_regularfit,Katoenen overhemd Regular fit,/nl_nl/productpage.0501619018.html,14.99,,['Blauw']
86,0656677012,men_shirts,Casual overhemd - Relaxed fit,/nl_nl/productpage.0656677012.html,9.99,,['Beige/luipaarddessin']
87,0721390002,men_trousers_trousers_slim_all,Twill broek - Slim fit,/nl_nl/productpage.0721390002.html,19.99,,['Donkerblauw']
88,0591466035,men_tshirtstanks_shortsleeve,Tricot T-shirt,/nl_nl/productpage.0591466035.html,9.99,,['Donker kakigroen']
89,0474471010,men_shorts,Twill short,/nl_nl/productpage.0474471010.html,19.99,,['Donkergrijs']
90,0779838001,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0779838001.html,14.99,,['Wit/New Order']
91,0649440023,men_tshirtstanks_shortsleeve,Top met motief,/nl_nl/productpage.0649440023.html,9.99,,['Wit/Los Angeles']
92,0721390012,men_trousers_trousers_slim_all,Twill broek - Slim fit,/nl_nl/productpage.0721390012.html,19.99,,['Lichtgrijs']
93,0732188004,men_trousers_trousers_skinny_all,Twill broek - Skinny fit,/nl_nl/productpage.0732188004.html,19.99,,['Donkergrijs']
94,0732188005,men_trousers_trousers_skinny_all,Twill broek - Skinny fit,/nl_nl/productpage.0732188005.html,19.99,,['Lichttaupe']
95,0567413032,men_tshirtstanks_shortsleeve,Katoenen T-shirt,/nl_nl/productpage.0567413032.html,12.99,,['Wit/bloemen']
96,0501619017,men_shirt_dressed_regularfit,Katoenen overhemd Regular fit,/nl_nl/productpage.0501619017.html,14.99,,['Kakigroen/palmbomen']
97,0656677009,men_shirts,Casual overhemd - Relaxed fit,/nl_nl/productpage.0656677009.html,9.99,,['Wit/bloemen']
98,0570004061,MEN_TSHIRTSTANKS_POLO,Poloshirt - Slim fit,/nl_nl/productpage.0570004061.html,9.99,,['Donkergroen gemêleerd']
99,0734258001,men_shorts_chinos,Chinoshort – Regular Fit,/nl_nl/productpage.0734258001.html,24.99,,['Donker kakigroen']
100,0474471018,men_shorts,Twill short,/nl_nl/productpage.0474471018.html,19.99,,['Kakigroen']
101,0753367001,men_trousers_chinos,Katoenen chino - Skinny Fit,/nl_nl/productpage.0753367001.html,24.99,,['Donkerblauw']
102,0756248001,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0756248001.html,14.99,,['Wit/NASA']
103,0686564006,men_shirt_dressed_regularfit,Overhemd - Regular fit,/nl_nl/productpage.0686564006.html,19.99,,['Lichtgroen']
104,0751960001,men_trousers_cargo,Popeline utilityjoggers,/nl_nl/productpage.0751960001.html,24.99,,['Donker kakigroen']
105,0736769006,men_tshirtstanks_tanks,Tanktop met motief,/nl_nl/productpage.0736769006.html,9.99,,['Wit/Waikiki']
106,0686564004,men_shirt_dressed_regularfit,Overhemd - Regular fit,/nl_nl/productpage.0686564004.html,19.99,,['Groengrijs']
107,0634013018,men_shirts_casual,Overhemd - Regular fit,/nl_nl/productpage.0634013018.html,19.99,,['Turkoois']
108,0736769002,men_tshirtstanks_tanks,Tanktop met motief,/nl_nl/productpage.0736769002.html,9.99,,['Wit/blauw']
109,0715608001,men_shirts_shortsleeved,Casual overhemd - Relaxed Fit,/nl_nl/productpage.0715608001.html,14.99,,['Rood']
110,0715519009,men_shirts_shortsleeved,Overhemd - Regular Fit,/nl_nl/productpage.0715519009.html,19.99,,['Groen']
111,0715608005,men_shirts_shortsleeved,Casual overhemd - Relaxed Fit,/nl_nl/productpage.0715608005.html,14.99,,['Zwart/papegaaien']
112,0730863005,men_jeans_skinny,Skinny Jeans,/nl_nl/productpage.0730863005.html,29.99,,['Licht denimblauw']
113,0730013008,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013008.html,24.99,,['Grijs']
114,0557246002,men_hoodiessweatshirts,Capuchonvest,/nl_nl/productpage.0557246002.html,19.99,,['Grijs gemêleerd']
115,0720504004,men_jeans_skinny,Skinny Jeans,/nl_nl/productpage.0720504004.html,19.99,,['Licht denimblauw']
116,0628631007,men_blazerssuits_blazers,Linnen colbert - Slim Fit,/nl_nl/productpage.0628631007.html,69.99,PREMIUM QUALITY,['Donkerblauw']
117,0730013002,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013002.html,24.99,,['Zwart denim']
118,0720504001,men_jeans_skinny,Skinny Jeans,/nl_nl/productpage.0720504001.html,19.99,,['Zwart']
119,0585355001,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0585355001.html,24.99,,['Denimblauw']
120,0751994007,men_jeans_slim,Slim Jeans,/nl_nl/productpage.0751994007.html,29.99,,['Zwart/washed out']
121,0725358005,MEN_TSHIRTSTANKS_POLO,Poloshirt - Muscle fit,/nl_nl/productpage.0725358005.html,12.99,,['Donkergroen']
122,0542533001,men_tshirtstanks_shortsleeve,Set van 3 T-shirts - Slim Fit,/nl_nl/productpage.0542533001.html,19.99,,['Wit']
123,0730012001,men_shorts_denim,Denim short,/nl_nl/productpage.0730012001.html,19.99,,['Licht denimblauw']
124,0688430008,men_jeans_techstretchskinny,Tech Stretch Slim Jeans,/nl_nl/productpage.0688430008.html,49.99,PREMIUM QUALITY,['Licht denimblauw']
125,0746292004,men_blazerssuits_blazers,Linnen colbert - Slim Fit,/nl_nl/productpage.0746292004.html,79.99,PREMIUM QUALITY,['Blauw gemêleerd']
126,0697920002,men_underwearloungewear_underwear,Set van 5 geweven boxershorts,/nl_nl/productpage.0697920002.html,29.99,,['Donkerblauw/meerkleurig']
127,0488561032,men_shorts,Knielange katoenen short,/nl_nl/productpage.0488561032.html,19.99,,['Donkerblauw/chambray']
128,0539217001,men_shirts_casual,Linnen overhemdblouse,/nl_nl/productpage.0539217001.html,49.99,,['Wit']
129,0730863012,men_jeans_skinny,Skinny Jeans,/nl_nl/productpage.0730863012.html,29.99,,['Denimblauw']
130,0744306002,men_trousers_chinos_slim_all,Katoenen chino - Slim fit,/nl_nl/productpage.0744306002.html,24.99,,['Donkerblauw']
131,0751994003,men_jeans_slim,Slim Jeans,/nl_nl/productpage.0751994003.html,29.99,,['Licht denimblauw']
132,0713986001,men_blazerssuits_blazers,Colbert - Slim fit,/nl_nl/productpage.0713986001.html,59.99,,['Zwart']
133,0570004009,MEN_TSHIRTSTANKS_POLO,Poloshirt - Slim fit,/nl_nl/productpage.0570004009.html,9.99,,['Zwart']
134,0721390001,men_trousers_trousers_slim_all,Twill broek - Slim fit,/nl_nl/productpage.0721390001.html,19.99,,['Zwart']
135,0736385001,men_underwearloungewear_underwear,Set van 5 boxershorts - Trunk,/nl_nl/productpage.0736385001.html,24.99,,['Zwart']
136,0395127001,men_shirt_dressed_slimfit,Overhemd van premium cotton,/nl_nl/productpage.0395127001.html,24.99,PREMIUM QUALITY,['Wit']
137,0636207005,men_jeans_slim,Slim Jeans,/nl_nl/productpage.0636207005.html,19.99,,['Grijs']
138,0578630002,men_tshirtstanks_shortsleeve,Set van 3 T-shirts - Slim Fit,/nl_nl/productpage.0578630002.html,19.99,,['Wit']
139,0781820002,men_shirts_shortsleeved,Piqué overhemd - Muscle fit,/nl_nl/productpage.0781820002.html,14.99,,['Zwart']
140,0570004011,MEN_TSHIRTSTANKS_POLO,Poloshirt - Slim fit,/nl_nl/productpage.0570004011.html,9.99,,['Donkerblauw']
141,0730013007,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013007.html,24.99,,['Donkerblauw']
142,0576661011,men_shorts_cargo,Utilityshort van twill,/nl_nl/productpage.0576661011.html,29.99,,['Donker kakigroen']
143,0474461006,men_shorts,Chinoshort,/nl_nl/productpage.0474461006.html,14.99,,['Donkerblauw/palmbomen']
144,0736944003,men_underwearloungewear_underwear,5 boxershorts - Mid trunk,/nl_nl/productpage.0736944003.html,24.99,,['Donkerblauw/ankers']
145,0685602005,men_swimweear,Zwemshort,/nl_nl/productpage.0685602005.html,12.99,,['Zwart']
146,0564309022,men_underwearloungewear,Set van 3 korte boxershorts,/nl_nl/productpage.0564309022.html,9.99,,['Zwart']
147,0674180003,men_tshirtstanks_shortsleeve,Set van 2 henleyshirts,/nl_nl/productpage.0674180003.html,17.99,,['Lichtgrijs/donkerblauw']
148,0616598019,men_jeans_slim,Slim Straight Jeans,/nl_nl/productpage.0616598019.html,29.99,,['Licht denimblauw']
149,0720810005,men_jeans_skinny,Skinny Biker Jeans,/nl_nl/productpage.0720810005.html,34.99,,['Denimblauw']
150,0569997009,men_tshirtstanks_shortsleeve,T-shirt - Regular fit,/nl_nl/productpage.0569997009.html,7.99,,['Donkerblauw/wit gestreept']
151,0730013001,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013001.html,24.99,,['Zwart']
152,0755474001,men_shorts_denim,Tech Stretch Skinny short,/nl_nl/productpage.0755474001.html,34.99,PREMIUM QUALITY,['Denimblauw']
153,0764488001,men_underwearloungewear_underwear,Set van 6 boxershorts - Trunk,/nl_nl/productpage.0764488001.html,19.99,,['Zwart/grijs gemêleerd']
154,0714026001,men_trousers_dressed,Kostuumpantalon - Slim fit,/nl_nl/productpage.0714026001.html,29.99,,['Zwart']
155,0716115001,men_trousers_trousers_skinny_all,Kostuumpantalon - Slim fit,/nl_nl/productpage.0716115001.html,29.99,,['Donkerblauw']
156,0654410015,MEN_TSHIRTSTANKS_POLO,Poloshirt,/nl_nl/productpage.0654410015.html,14.99,,['Bordeauxrood']
157,0716075002,men_blazerssuits_blazers,Colbert - Slim fit,/nl_nl/productpage.0716075002.html,69.99,,['Donkerblauw']
158,0636207006,men_jeans_slim,Slim Jeans,/nl_nl/productpage.0636207006.html,19.99,,['Zwart']
159,0649098003,men_tshirtstanks_tanks,Set van 2 tanktops Regular Fit,/nl_nl/productpage.0649098003.html,9.99,,['Zwart']
160,0685811001,men_shorts_basics,Sweatshort,/nl_nl/productpage.0685811001.html,9.99,,['Zwart']
161,0756118001,men_tshirtstanks_shortsleeve,T-shirt - Muscle fit,/nl_nl/productpage.0756118001.html,12.99,,['Donkerblauw/bloemen']
162,0782616007,men_tshirtstanks_shortsleeve,T-shirt met print,/nl_nl/productpage.0782616007.html,12.99,,['Zwart/palmbomen']
163,0617249010,men_shorts_chinos,Chinoshort,/nl_nl/productpage.0617249010.html,19.99,,['Donkerblauw']
164,0695323001,men_jeans_slimstraight,Slim Straight Comfort Jeans,/nl_nl/productpage.0695323001.html,49.99,,['Donker denimblauw']
165,0542533002,men_tshirtstanks_shortsleeve,Set van 3 T-shirts - Slim Fit,/nl_nl/productpage.0542533002.html,19.99,,['Zwart']
166,0713991001,men_blazerssuits_blazers,Colbert - Super skinny fit,/nl_nl/productpage.0713991001.html,59.99,,['Zwart']
167,0781758003,men_shirts_dressed,Easy Iron-overhemd – Slim Fit,/nl_nl/productpage.0781758003.html,14.99,,['Zwart']
168,0779590001,men_blazerssuits_blazers,Geruit colbert - Skinny Fit,/nl_nl/productpage.0779590001.html,79.99,,['Lichtblauw/geruit']
169,0685814002,men_hoodiessweatshirts_hoodies,Capuchonsweater,/nl_nl/productpage.0685814002.html,19.99,,['Lichtgrijs gemêleerd']
170,0781820001,men_shirts_shortsleeved,Piqué overhemd - Muscle fit,/nl_nl/productpage.0781820001.html,14.99,,['Wit']
171,0341782043,men_tshirtstanks_shortsleeve,Raw-edge T-shirt,/nl_nl/productpage.0341782043.html,12.99,,['Blauw gemêleerd']
172,0721063006,men_shorts_denim,Straight Denim Short,/nl_nl/productpage.0721063006.html,17.99,,['Donker denimblauw']
173,0730012005,men_shorts_denim,Denim short,/nl_nl/productpage.0730012005.html,19.99,,['Lichtblauw']
174,0713986005,men_blazerssuits_blazers,Colbert - Slim fit,/nl_nl/productpage.0713986005.html,59.99,,['Donkerblauw']
175,0649098006,men_tshirtstanks_tanks,Set van 2 tanktops Regular Fit,/nl_nl/productpage.0649098006.html,9.99,,['Donkerblauw/donkergrijs']
176,0783543023,men_tshirtstanks_shortsleeve,T-shirt - Slim Fit,/nl_nl/productpage.0783543023.html,7.99,,['Wit/gestreept']
177,0746295004,men_blazerssuits_trousers,Linnen pantalon - Slim Fit,/nl_nl/productpage.0746295004.html,39.99,PREMIUM QUALITY,['Lichtblauw gemêleerd']
178,0656868005,men_shorts_basics,Set van 2 shorts - Regular fit,/nl_nl/productpage.0656868005.html,24.99,,['Donkerblauw/donkergrijs']
179,0576661008,men_shorts_cargo,Utilityshort van twill,/nl_nl/productpage.0576661008.html,29.99,,['Donkergrijs']
180,0752091005,men_jeans_slim,Slim Jeans,/nl_nl/productpage.0752091005.html,39.99,,['Licht denimblauw']
181,0685604001,men_swimweear,Zwemshort met print,/nl_nl/productpage.0685604001.html,14.99,,['Blauw/wit gestreept']
182,0542533018,men_tshirtstanks_shortsleeve,Set van 3 T-shirts - Slim Fit,/nl_nl/productpage.0542533018.html,19.99,,['Turkoois/rood/blauw']
183,0730013003,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013003.html,24.99,,['Donker denimblauw/geschakeerd']
184,0656868001,men_shorts_basics,Set van 2 shorts - Regular fit,/nl_nl/productpage.0656868001.html,24.99,,['Zwart/donkergrijs']
185,0611020010,men_jeans_straight,Slim Straight Jeans,/nl_nl/productpage.0611020010.html,39.99,,['Denimblauw']
186,0617249034,men_shorts_chinos,Chinoshort,/nl_nl/productpage.0617249034.html,19.99,,['Lichtturkoois']
187,0540768007,men_jeans_skinny,Tech Stretch Skinny Jeans,/nl_nl/productpage.0540768007.html,49.99,PREMIUM QUALITY,['Lichtgrijs']
188,0542533019,men_tshirtstanks_shortsleeve,Set van 3 T-shirts - Slim Fit,/nl_nl/productpage.0542533019.html,19.99,,['Zwart/grijs gemêleerd']
189,0494088003,men_shoes_sneakers,Sneakers,/nl_nl/productpage.0494088003.html,24.99,,['Wit']
190,0713986016,men_blazerssuits_blazers,Colbert - Slim fit,/nl_nl/productpage.0713986016.html,59.99,,['Donkergrijs gemêleerd']
191,0685816007,men_tshirtstanks_shortsleeve,Katoenen T-shirt - Regular Fit,/nl_nl/productpage.0685816007.html,4.99,,['Donkerblauw']
192,0542533015,men_tshirtstanks_shortsleeve,Set van 3 T-shirts - Slim Fit,/nl_nl/productpage.0542533015.html,19.99,,['Donkerrood gemêleerd']
193,0578630003,men_tshirtstanks_shortsleeve,Set van 3 T-shirts - Slim Fit,/nl_nl/productpage.0578630003.html,19.99,,['Zwart']
194,0540768012,men_jeans_skinny,Tech Stretch Skinny Jeans,/nl_nl/productpage.0540768012.html,49.99,PREMIUM QUALITY,['Denimblauw']
195,0714029001,men_trousers_trousers_skinny_all,Pantalon - Super skinny fit,/nl_nl/productpage.0714029001.html,29.99,,['Zwart']
196,0730013006,men_shorts_denim,Denim short - Slim fit,/nl_nl/productpage.0730013006.html,24.99,,['Licht denimblauw/trashed']
197,0675662009,men_underwearloungewear_underwear,Set van 5 boxershorts - Trunk,/nl_nl/productpage.0675662009.html,24.99,,['Grijs/dessin']
198,0753367002,men_trousers_chinos,Katoenen chino - Skinny Fit,/nl_nl/productpage.0753367002.html,24.99,,['Lichtbeige']
199,0636207010,men_jeans_slim,Slim Jeans,/nl_nl/productpage.0636207010.html,19.99,,['Licht denimblauw']
200,0712295001,men_jacketscoats_jackets,Windbreaker,/nl_nl/productpage.0712295001.html,29.99,,['Zwart']
201,0654410013,MEN_TSHIRTSTANKS_POLO,Poloshirt,/nl_nl/productpage.0654410013.html,14.99,,['Lichtblauw gemêleerd']
202,0769039001,men_shirts_shortsleeved,Overhemd – Regular Fit,/nl_nl/productpage.0769039001.html,17.99,,['Blauw/ananassen']
203,0533406025,men_sport_bottoms,Sportjoggers,/nl_nl/productpage.0533406025.html,29.99,,['Donkergrijs gemêleerd']
204,0674180005,men_tshirtstanks_shortsleeve,Set van 2 henleyshirts,/nl_nl/productpage.0674180005.html,17.99,,['Wit/blauw']
205,0764151001,men_blazerssuits_trousers,Kostuumpantalon – Skinny Fit,/nl_nl/productpage.0764151001.html,34.99,,['Donkerblauw/geruit']
206,0575347003,men_socks,7 paar sneakersokken,/nl_nl/productpage.0575347003.html,7.99,,['Zwart']
207,0785855001,men_underwearloungewear_underwear,Set van 10 korte boxershorts,/nl_nl/productpage.0785855001.html,44.99,,['Zwart']
208,0714026005,men_trousers_dressed,Kostuumpantalon - Slim fit,/nl_nl/productpage.0714026005.html,29.99,,['Donkerblauw']
209,0282832001,men_sport_jackets,Softshelljack,/nl_nl/productpage.0282832001.html,59.99,,['Zwart']
210,0685602002,men_swimweear,Zwemshort,/nl_nl/productpage.0685602002.html,12.99,,['Rood']
211,0685604037,men_swimweear,Zwemshort met print,/nl_nl/productpage.0685604037.html,14.99,,['Donkerblauw/meeuwen']
212,0488561026,men_shorts,Knielange katoenen short,/nl_nl/productpage.0488561026.html,19.99,,['Licht mintgroen']
213,0794806004,men_shorts_chinos,Katoenen short - Slim Fit,/nl_nl/productpage.0794806004.html,14.99,,['Donkerblauw/citroenen']
